,movieId,title,genres
3208,3969,War of the Worlds (2005),Action|Sci-Fi
3209,4151,Ben X (2007),Drama
3210,3187,Bedtime Stories (2008),Adventure|Children|Comedy
3211,3093,Choke (2008),Comedy|Drama
3212,937,Revolutionary Road (2008),Drama|Romance
3213,4252,Blackadder Back & Forth (1999),Comedy
3214,4253,Blackadder's Christmas Carol (1988),Comedy
3215,561,Dear Zachary: A Letter to a Son About His Father (2008),Documentary
3216,3867,Defiance (2008),Drama|Thriller|War
3217,3515,Zeitgeist: Addendum (2008),Documentary
3218,1144,Marley & Me (2008),Comedy|Drama
3219,888,Ponyo (Gake no ue no Ponyo) (2008),Adventure|Animation|Children|Fantasy
3220,1867,Wendy and Lucy (2008),Drama
3221,1623,Ip Man (2008),Action|Drama|War
3222,3594,Bride Wars (2009),Comedy|Romance
3223,1868,Mesrine: Killer Instinct (L'instinct de mort) (2008),Action|Crime|Drama|Thriller
3224,2128,Castaway (1986),Adventure|Drama
3225,2041,"Timecrimes (Cronocrímenes, Los) (2007)",Sci-Fi|Thriller
3226,104,Underworld: Rise of the Lycans (2009),Action|Fantasy|Horror|Thriller
3227,3737,Inkheart (2008),Adventure|Fantasy
3228,3050,Paul Blart: Mall Cop (2009),Action|Comedy|Crime
3229,1384,Repo! The Genetic Opera (2008),Fantasy|Horror|Musical
3230,1817,Outlander (2008),Action|Adventure|Sci-Fi
3231,3131,Eden Lake (2008),Horror|Thriller
3232,562,Coraline (2009),Animation|Fantasy|Thriller
3233,3508,Push (2009),Sci-Fi|Thriller
3234,3006,"International, The (2009)",Drama|Thriller
3235,991,He's Just Not That Into You (2009),Comedy|Drama|Romance
3236,2239,Futurama: Into the Wild Green Yonder (2009),Action|Animation|Comedy|Sci-Fi
3237,889,Departures (Okuribito) (2008),Drama
3238,2916,Funny People (2009),Comedy|Drama
3239,2958,Away We Go (2009),Comedy|Drama|Romance
3240,3597,"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom) (2008)",Action|Adventure|Comedy|Western
3241,415,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Musical|Sci-Fi
3242,2096,"I Love You, Man (2009)",Comedy
3243,3918,"Haunting in Connecticut, The (2009)",Horror|Thriller
3244,2299,Knowing (2009),Action|Drama|Mystery|Sci-Fi|Thriller
3245,945,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",Crime|Drama|Mystery|Thriller
3246,3311,Sunshine Cleaning (2008),Comedy|Drama
3247,1920,Kung Fu Panda: Secrets of the Furious Five (2008),Action|Animation|Children|Comedy
3248,2713,Monsters vs. Aliens (2009),Animation|Sci-Fi|IMAX
3249,3774,Sita Sings the Blues (2008),Animation|Musical
3250,4035,"Baader Meinhof Komplex, Der (2008)",Action|Crime|Drama|Thriller
3251,3150,Anvil! The Story of Anvil (2008),Documentary|Musical
3252,3312,Adventureland (2009),Comedy|Drama
3253,1423,Confessions of a Shopaholic (2009),Comedy|Romance
3254,1979,"Fast & Furious (Fast and the Furious 4, The) (2009)",Action|Crime|Drama|Thriller
3255,2184,In the Loop (2009),Comedy
3256,992,"Boat That Rocked, The (a.k.a. Pirate Radio) (2009)",Comedy|Drama
3257,1385,17 Again (2009),Comedy|Drama
3258,461,Inglourious Basterds (2009),Action|Drama|War
3259,3835,State of Play (2009),Crime|Drama|Thriller
3260,3912,"Damned United, The (2009)",Drama
3261,105,Crank: High Voltage (2009),Action|Comedy|Crime
3262,416,Moon (2009),Drama|Mystery|Sci-Fi|Thriller
3263,2714,"Young Victoria, The (2009)",Drama|Romance
3264,106,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller
3265,3744,Sin Nombre (2009),Crime|Drama|Thriller
3266,417,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX
3267,3118,Red Cliff Part II (Chi Bi Xia: Jue Zhan Tian Xia) (2009),Action|Drama|War
3268,3822,Earth (2007),Documentary
3269,1212,Angels & Demons (2009),Crime|Drama|Mystery|Thriller
3270,4113,Fanboys (2008),Adventure|Comedy|Drama
3271,504,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller
3272,2476,Night at the Museum: Battle of the Smithsonian (2009),Action|Comedy|IMAX
3273,1818,"Brothers Bloom, The (2008)",Adventure|Comedy|Crime|Romance
3274,2516,"Soloist, The (2009)",Drama|Musical
3275,3570,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997),Action|Animation|Mystery|Sci-Fi
3276,1487,Drag Me to Hell (2009),Comedy|Horror
3277,418,Up (2009),Adventure|Animation|Children|Drama
3278,1497,Fullmetal Alchemist the Movie: Conqueror of Shamballa (Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono) (2005),Action|Adventure|Animation|Drama
3279,1314,"Hangover, The (2009)",Comedy|Crime
3280,2402,Antichrist (2009),Drama|Fantasy
3281,1386,Sweeney Todd (2006),Crime|Drama|Horror|Thriller
3282,2872,Dead Snow (Død snø) (2009),Action|Adventure|Comedy|Horror
3283,3516,"Taking of Pelham 1 2 3, The (2009)",Crime|Drama|Thriller
3284,3766,"Stoning of Soraya M., The (2008)",Crime|Drama
3285,993,"Proposal, The (2009)",Comedy|Romance
3286,3988,Year One (2009),Adventure|Comedy
3287,419,"Hurt Locker, The (2008)",Action|Drama|Thriller|War
3288,1516,Raiders of the Lost Ark: The Adaptation (1989),Action|Adventure|Thriller
3289,107,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX
3290,4147,Home (2009),Documentary
3291,2797,Whatever Works (2009),Comedy|Romance
3292,4243,Ghosts of Girlfriends Past (2009),Comedy|Fantasy|Romance
3293,2042,Public Enemies (2009),Crime|Drama|Thriller
3294,2715,Ice Age: Dawn of the Dinosaurs (2009),Action|Adventure|Animation|Children|Comedy|Romance
3295,3685,My Sister's Keeper (2009),Drama
3296,563,(500) Days of Summer (2009),Comedy|Drama|Romance
3297,1819,Brüno (Bruno) (2009),Comedy
3298,108,Harry Potter and the Half-Blood Prince (2009),Adventure|Fantasy|Mystery|Romance|IMAX
3299,2517,Roots (1977),Drama|War
3300,1601,"Imaginarium of Doctor Parnassus, The (2009)",Drama|Fantasy
3301,1575,Orphan (2009),Drama|Horror|Mystery|Thriller
3302,1424,"Ugly Truth, The (2009)",Comedy|Drama|Romance
3303,109,District 9 (2009),Mystery|Sci-Fi|Thriller
3304,717,Julie & Julia (2009),Comedy|Drama|Romance
3305,2300,G.I. Joe: The Rise of Cobra (2009),Action|Adventure|Sci-Fi|Thriller
3306,4262,Lost in Austen (2008),Drama|Fantasy|Romance|Sci-Fi
3307,3546,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) (2007),Action|Animation|Sci-Fi
3308,3723,Adam (2009),Drama|Romance
3309,1517,"Time Traveler's Wife, The (2009)",Drama|Romance|Sci-Fi
3310,2642,Bronson (2009),Action|Comedy|Drama|Thriller
3311,926,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",Crime|Drama|Mystery|Romance|Thriller
3312,1820,9 (2009),Adventure|Animation|Sci-Fi
3313,1821,Frequently Asked Questions About Time Travel (2009),Comedy|Sci-Fi
3314,927,"White Ribbon, The (Das weiße Band) (2009)",Drama|Mystery
3315,3788,Green Lantern: First Flight (2009),Action|Adventure|Animation|Fantasy|Sci-Fi
3316,3220,"Most Hated Family in America, The (2007)",Documentary
3317,2301,Pandorum (2009),Horror|Sci-Fi|Thriller
3318,1082,"Men Who Stare at Goats, The (2009)",Action|Comedy|Drama
3319,3339,Jennifer's Body (2009),Comedy|Horror|Sci-Fi|Thriller
3320,3029,"Informant!, The (2009)",Comedy|Crime|Drama|Thriller
3321,2302,Gamer (2009),Action|Sci-Fi|Thriller
3322,420,Cloudy with a Chance of Meatballs (2009),Animation|Children|Fantasy|IMAX
3323,217,"Food, Inc. (2008)",Documentary
3324,3107,Thirst (Bakjwi) (2009),Drama|Horror
3325,4089,Bright Star (2009),Drama|Romance
3326,2627,Paranormal Activity (2009),Horror|Thriller
3327,2354,World's Greatest Dad (2009),Comedy|Drama
3328,4122,Capitalism: A Love Story (2009),Documentary
3329,218,"Cove, The (2009)",Documentary
3330,1083,"Serious Man, A (2009)",Comedy|Drama
3331,3094,City Island (2009),Comedy|Drama
3332,3929,Ink (2009),Action|Fantasy|Sci-Fi
3333,2628,Trick 'r Treat (2007),Comedy|Horror|Thriller
3334,564,Whip It (2009),Comedy|Drama
3335,1084,"Invention of Lying, The (2009)",Comedy
3336,2303,Surrogates (2009),Action|Sci-Fi|Thriller
3337,565,Zombieland (2009),Action|Comedy|Horror
3338,3157,"Education, An (2009)",Drama|Romance
3339,2940,Coco Before Chanel (Coco avant Chanel) (2009),Drama
3340,1937,Where the Wild Things Are (2009),Adventure|Children|Drama|Fantasy|IMAX
3341,1518,Law Abiding Citizen (2009),Drama|Thriller
3342,566,Mary and Max (2009),Animation|Comedy|Drama
3343,567,Up in the Air (2009),Drama|Romance
3344,1576,Balance (1989),Animation|Drama|Mystery|Sci-Fi|Thriller
3345,3762,Saw VI (2009),Crime|Horror|Mystery|Thriller
3346,3531,"Boondock Saints II: All Saints Day, The (2009)",Action|Crime|Drama|Thriller
3347,2835,Black Dynamite (2009),Action|Comedy
3348,568,Fantastic Mr. Fox (2009),Adventure|Animation|Children|Comedy|Crime
3349,4047,"Christmas Carol, A (2009)",Animation|Children|Drama|Fantasy|IMAX
3350,3062,Battlestar Galactica: The Plan (2009),Action|Adventure|Drama|Sci-Fi
3351,3389,Partly Cloudy (2009),Animation|Children|Comedy|Fantasy
3352,2060,2012 (2009),Action|Drama|Sci-Fi|Thriller
3353,1931,"Box, The (2009)",Drama|Horror|Mystery|Sci-Fi|Thriller
3354,2043,Broken Embraces (Los abrazos rotos) (2009),Drama|Romance|Thriller
3355,2477,"Fourth Kind, The (2009)",Horror|Mystery|Sci-Fi|Thriller
3356,2941,Precious (2009),Drama
3357,3007,Bad Lieutenant: Port of Call New Orleans (2009),Crime|Drama
3358,3360,"Twilight Saga: New Moon, The (2009)",Drama|Fantasy|Horror|Romance|Thriller
3359,4237,"Messenger, The (2009)",Drama|Romance|War
3360,2215,Ninja Assassin (2009),Action|Crime|Drama|Thriller
3361,2044,Cell 211 (Celda 211) (2009),Action|Drama
3362,3361,Brothers (2009),Drama|Thriller|War
3363,1145,"Blind Side, The  (2009)",Drama
3364,2055,"Single Man, A (2009)",Drama
3365,3789,"Lovely Bones, The (2009)",Crime|Drama|Fantasy|Horror|Thriller
3366,2345,Invictus (2009),Drama
3367,1085,"Princess and the Frog, The (2009)",Animation|Children|Fantasy|Musical|Romance
3368,1615,Everybody's Fine (2009),Drama
3369,110,Avatar (2009),Action|Adventure|Sci-Fi|IMAX
3370,3625,It's Complicated (2009),Comedy|Romance
3371,111,Sherlock Holmes (2009),Action|Crime|Mystery|Thriller
3372,421,Crazy Heart (2009),Drama|Romance
3373,3700,Pontypool (2008),Horror|Thriller
3374,3095,Youth in Revolt (2009),Comedy|Drama|Romance
3375,1086,Daybreakers (2010),Action|Drama|Horror|Thriller
3376,1940,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009),Drama
3377,4074,Leap Year (2010),Comedy|Romance
3378,112,"Book of Eli, The (2010)",Action|Adventure|Drama
3379,462,"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)",Action|Crime|Mystery
3380,890,"Prophet, A (Un Prophète) (2009)",Crime|Drama
3381,2045,Soul Kitchen (2009),Comedy
3382,1932,"Chaser, The (Chugyeogja) (2008)",Crime|Drama|Thriller
3383,2097,"Rudolph, the Red-Nosed Reindeer (1964)",Adventure|Animation|Children|Fantasy|Musical
3384,634,3 Idiots (2009),Comedy|Drama|Romance
3385,3340,Zach Galifianakis: Live at the Purple Onion (2006),Comedy|Documentary
3386,4283,When in Rome (2010),Comedy|Romance
3387,3970,Edge of Darkness (2010),Drama|Thriller
3388,2046,Triangle (2009),Drama|Horror|Mystery|Thriller
3389,1087,I Love You Phillip Morris (2009),Comedy|Drama|Romance
3390,1146,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),Children|Drama|Romance
3391,1394,Temple Grandin (2010),Drama
3392,3132,"House of the Devil, The (2009)",Horror|Thriller
3393,3008,Fish Tank (2009),Drama
3394,2917,Valentine's Day (2010),Comedy|Romance
3395,928,Shutter Island (2010),Drama|Mystery|Thriller
3396,3009,Ondine (2009),Drama|Fantasy|Romance
3397,2518,Persuasion (2007),Drama|Romance
3398,946,"Girl Who Played with Fire, The (Flickan som lekte med elden) (2009)",Action|Crime|Drama|Mystery|Thriller
3399,2726,Percy Jackson & the Olympians: The Lightning Thief (2010),Adventure|Fantasy
3400,3989,Trailer Park Boys: Countdown to Liquor Day (2009),Comedy|Crime
3401,3738,"Ghost Writer, The (2010)",Drama|Mystery|Thriller
3402,891,"Secret of Kells, The (2009)",Animation|Fantasy
3403,3418,"Vicious Kind, The (2009)",Comedy|Drama
3404,1822,Agora (2009),Adventure|Drama|Romance
3405,3619,District 13: Ultimatum (Banlieue 13 - Ultimatum) (2009),Action|Sci-Fi
3406,3158,"Yes Men Fix the World, The (2009)",Documentary
3407,2888,"Crazies, The (2010)",Action|Drama|Horror|Sci-Fi|Thriller
3408,3958,Dear John (2010),Drama|Romance|War
3409,2456,Gentlemen of Fortune (Dzhentlmeny udachi) (1972),Comedy|Crime|Drama|Mystery
3410,3790,[REC]² (2009),Horror|Thriller
3411,4031,"Room, The (2003)",Comedy|Drama|Romance
3412,1248,Alice in Wonderland (2010),Adventure|Fantasy|IMAX
3413,3775,"Town Called Panic, A (Panique au village) (2009)",Animation
3414,2821,Green Zone (2010),Action|Drama|Thriller|War
3415,2836,From Paris with Love (2010),Action|Crime
3416,3448,Dorian Gray (2009),Drama|Horror|Sci-Fi
3417,3419,Greenberg (2010),Comedy|Drama
3418,2650,She's Out of My League (2010),Comedy
3419,4108,Harry Brown (2009),Crime|Drama|Thriller
3420,2439,Remember Me (2010),Drama|Romance
3421,4145,"Bounty Hunter, The (2010)",Action|Comedy|Romance
3422,2403,Leaves of Grass (2009),Comedy|Crime|Drama|Thriller
3423,4249,North Face (Nordwand) (2008),Adventure|Drama
3424,3930,Repo Men (2010),Action|Sci-Fi|Thriller
3425,1519,Hot Tub Time Machine (2010),Comedy|Sci-Fi
3426,3096,Chloe (2009),Drama|Thriller
3427,2549,Mother (Madeo) (2009),Crime|Drama|Mystery|Thriller
3428,113,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX
3429,929,About Elly (Darbareye Elly) (2009),Drama|Mystery
3430,1536,Micmacs (Micmacs à tire-larigot) (2009),Comedy|Crime
3431,114,Clash of the Titans (2010),Action|Adventure|Drama|Fantasy
3432,3846,Defendor (2009),Comedy|Crime|Drama
3433,569,Kick-Ass (2010),Action|Comedy
3434,3509,Date Night (2010),Action|Comedy|Romance
3435,3631,Steam of Life (Miesten vuoro) (2010),Documentary
3436,3598,"Runaways, The (2010)",Drama|Musical
3437,3635,Valhalla Rising (2009),Action|Drama|War
3438,3740,"Union: The Business Behind Getting High, The (2007)",Comedy|Documentary
3439,2858,Dogtooth (Kynodontas) (2009),Drama
3440,2417,"Last Song, The (2010)",Drama|Romance
3441,622,Exit Through the Gift Shop (2010),Comedy|Documentary
3442,115,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX
3443,1390,Cosmos (1980),Documentary
3444,3030,Cargo (2009),Sci-Fi
3445,2242,Four Lions (2010),Comedy|Drama
3446,2374,12 Angry Men (1997),Crime|Drama
3447,4146,"Work of Director Michel Gondry, The (2003)",Comedy|Documentary
3448,1602,Robin Hood (2010),Action|Adventure|Drama|Romance|War
3449,570,Blue Valentine (2010),Drama|Romance
3450,4195,Killers (2010),Action|Comedy
3451,3420,Buried (2010),Mystery|Thriller
3452,116,Prince of Persia: The Sands of Time (2010),Action|Adventure|Fantasy|Romance|IMAX
3453,2893,Ricky Gervais Live: Animals (2003),Comedy
3454,664,Get Him to the Greek (2010),Comedy
3455,1520,Unthinkable (2010),Drama|Thriller
3456,3990,Splice (2009),Horror|Sci-Fi|Thriller
3457,1823,Letters to Juliet (2010),Drama|Romance
3458,1158,Exam (2009),Mystery|Thriller
3459,117,"A-Team, The (2010)",Action|Comedy|Thriller
3460,330,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX
3461,1690,Winter's Bone (2010),Drama|Thriller
3462,1119,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX
3463,4105,TiMER (2009),Comedy|Drama|Fantasy|Romance
3464,3445,24: Redemption (2008),Action|Adventure|Crime|Drama|Thriller
3465,3362,"Twilight Saga: Eclipse, The (2010)",Fantasy|Romance|Thriller|IMAX
3466,892,Enter the Void (2009),Drama
3467,2304,"Last Airbender, The (2010)",Action|Adventure|Fantasy
3468,2098,South Park: Imaginationland (2008),Animation|Comedy|Fantasy
3469,3517,Predators (2010),Action|Sci-Fi|Thriller
3470,118,Despicable Me (2010),Animation|Children|Comedy|Crime
3471,184,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
3472,3959,Grown Ups (2010),Comedy
3473,3863,"Sorcerer's Apprentice, The (2010)",Action|Adventure|Children|Comedy|Fantasy
3474,2806,Knight and Day (2010),Action|Comedy|Thriller
3475,3313,"Karate Kid, The (2010)",Action|Children|Drama
3476,3314,"Kids Are All Right, The (2010)",Comedy|Drama
3477,4087,"Serbian Film, A (Srpski film) (2010)",Horror|Thriller
3478,1761,Batman: Under the Red Hood (2010),Action|Animation
3479,1521,Salt (2010),Action|Thriller
3480,4083,Winnebago Man (2009),Comedy|Documentary
3481,463,Mr. Nobody (2009),Drama|Fantasy|Romance|Sci-Fi
3482,3051,Dinner for Schmucks (2010),Comedy
3483,2837,Ip Man 2 (2010),Action
3484,3638,"Other Guys, The (2010)",Action|Comedy
3485,119,"Expendables, The (2010)",Action|Adventure|Thriller
3486,505,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance
3487,2550,Animal Kingdom (2010),Crime|Drama
3488,1461,Centurion (2010),Action|Adventure|Drama|Thriller|War
3489,3421,I Killed My Mother (J'ai tué ma mère) (2009),Drama
3490,2980,Get Low (2009),Comedy|Drama|Mystery
3491,2894,"American, The (2010)",Drama|Thriller
3492,3931,"Switch, The (2010)",Comedy|Romance
3493,1120,GasLand (2010),Documentary
3494,3571,Machete (2010),Action|Adventure|Comedy|Crime|Thriller
3495,3864,Step Up 3D (2010),Drama|Romance
3496,4241,Going the Distance (2010),Comedy|Romance
3497,1213,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX
3498,571,"Social Network, The (2010)",Drama
3499,1315,"Town, The (2010)",Crime|Drama|Thriller
3500,422,Easy A (2010),Comedy|Romance
3501,3754,Eat Pray Love (2010),Drama|Romance
3502,2807,Flipped (2010),Comedy|Drama|Romance
3503,1395,Wall Street: Money Never Sleeps (2010),Drama
3504,994,Legend of the Guardians: The Owls of Ga'Hoole (2010),Adventure|Animation|Fantasy|IMAX
3505,995,It's Kind of a Funny Story (2010),Comedy|Drama
3506,2478,Let Me In (2010),Drama|Horror|Mystery
3507,423,Secretariat (2010),Adventure|Drama
3508,3562,Devil (2010),Horror|Mystery|Thriller
3509,4022,Life as We Know It (2010),Comedy|Romance
3510,2099,Catfish (2010),Documentary|Mystery
3511,764,Inside Job (2010),Documentary
3512,1088,Monsters (2010),Drama|Sci-Fi
3513,4187,David Cross: Bigger & Blackerer (2010),Comedy|Documentary
3514,2479,Never Let Me Go (2010),Drama|Romance|Sci-Fi
3515,1121,"Illusionist, The (L'illusionniste) (2010)",Animation
3516,4200,Rubber (2010),Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western
3517,2061,Jackass 3D (2010),Action|Comedy|Documentary
3518,2569,Restrepo (2010),Documentary|War
3519,2110,Waiting for Superman (2010),Documentary
3520,1501,Red (2010),Action|Comedy
3521,1355,In a Better World (Hævnen) (2010),Drama
3522,3634,Heartbreaker (L'Arnacoeur) (2010),Comedy|Romance
3523,3323,Of Gods and Men (Des hommes et des dieux) (2010),Drama
3524,2532,Paranormal Activity 2 (2010),Horror|IMAX
3525,4260,Heartbeats (Les amours imaginaires) (2010),Drama|Romance
3526,4216,Hereafter (2010),Drama|Fantasy
3527,3763,Saw VII 3D - The Final Chapter (2010),Horror|Mystery|Thriller
3528,3052,Due Date (2010),Comedy
3529,424,127 Hours (2010),Adventure|Drama|Thriller
3530,120,Megamind (2010),Action|Animation|Children|Comedy|Sci-Fi|IMAX
3531,464,Black Swan (2010),Drama|Thriller
3532,3327,Fair Game (2010),Drama|Thriller
3533,2727,"Pillars of the Earth, The (2010)",Drama|Romance|Thriller
3534,1522,Unstoppable (2010),Action|Drama|Thriller
3535,3510,Morning Glory (2010),Comedy|Drama|Romance
3536,4062,Certified Copy (Copie conforme) (2010),Drama
3537,1425,"Next Three Days, The (2010)",Crime|Drama|Romance|Thriller
3538,4063,Somewhere (2010),Drama
3539,2440,Wild Target (2010),Comedy|Drama|Romance|Thriller
3540,2895,Carlos (2010),Crime|Drama|Thriller
3541,930,Biutiful (2010),Drama
3542,121,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX
3543,465,"King's Speech, The (2010)",Drama
3544,425,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX
3545,1316,"Fighter, The (2010)",Drama
3546,1122,"Tillman Story, The (2010)",Documentary
3547,3453,Skyline (2010),Sci-Fi|Thriller
3548,1616,Alone in the Wilderness (2004),Documentary
3549,3097,Beastly (2011),Drama|Fantasy|Romance
3550,1733,Love and Other Drugs (2010),Comedy|Drama|Romance
3551,2519,"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)",Adventure|Children|Fantasy
3552,3478,Tiny Furniture (2010),Comedy
3553,3739,"Tourist, The (2010)",Drama|Thriller
3554,1637,Rare Exports: A Christmas Tale (Rare Exports) (2010),Action|Comedy
3555,122,True Grit (2010),Western
3556,123,Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX
3557,3643,Another Year (2010),Drama
3558,4257,Barney's Version (2010),Drama
3559,3387,"Company Men, The (2010)",Drama
3560,3010,I Saw the Devil (Akmareul boatda) (2010),Crime|Thriller
3561,4017,Faster (2010),Action|Crime|Drama
3562,3986,Rabbit Hole (2010),Drama
3563,4095,Little Fockers (2010),Comedy
3564,1824,Burlesque (2010),Drama|Musical|Romance
3565,1463,"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)",Animation|Children|Fantasy
3566,1089,Tucker & Dale vs Evil (2010),Comedy|Horror
3567,3906,"Pixar Story, The (2007)",Documentary
3568,3644,Made in Dagenham (2010),Comedy|Drama
3569,4051,Waste Land (2010),Documentary
3570,4261,Last Night (2010),Drama|Romance
3571,3053,"Green Hornet, The (2011)",Action|Comedy|Crime|Fantasy|Thriller|IMAX
3572,1617,"Way Back, The (2010)",Drama
3573,124,Cowboys & Aliens (2011),Action|Sci-Fi|Thriller|Western|IMAX
3574,3581,Day & Night (2010),Animation|Children
3575,3063,"Trip, The (2010)",Comedy|Drama
3576,3645,Poetry (Shi) (2010),Drama
3577,591,Limitless (2011),Sci-Fi|Thriller
3578,3011,Happy People: A Year in the Taiga (2010),Documentary
3579,3672,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009),Action|Animation|Drama|Sci-Fi
3580,1123,Even the Rain (También la lluvia) (2010),Drama
3581,3458,Zeitgeist: Moving Forward (2011),Documentary
3582,996,No Strings Attached (2011),Comedy|Romance
3583,426,"Lincoln Lawyer, The (2011)",Crime|Drama|Thriller
3584,2111,All-Star Superman (2011),Action|Adventure|Animation|Sci-Fi
3585,2240,Unknown (2011),Drama|Mystery|Thriller
3586,765,Cedar Rapids (2011),Comedy
3587,997,Gnomeo & Juliet (2011),Adventure|Animation|Children|Comedy|Fantasy|Romance
3588,2760,Castaway on the Moon (Kimssi pyoryugi) (2009),Comedy|Drama|Romance
3589,1523,Paul (2011),Adventure|Comedy|Sci-Fi
3590,1869,Submarino (2010),Drama
3591,1535,Emma (2009),Comedy|Drama|Romance
3592,125,Rango (2011),Action|Adventure|Animation|Children|Comedy|Western
3593,3012,Confessions (Kokuhaku) (2010),Drama|Horror
3594,2241,"Adjustment Bureau, The (2011)",Romance|Sci-Fi|Thriller
3595,3933,Happythankyoumoreplease (2010),Comedy|Drama
3596,2651,"Mechanic, The (2011)",Action|Drama|Thriller
3597,3621,I Am Number Four (2011),Action|Sci-Fi|Thriller|IMAX
3598,2629,Battle: Los Angeles (2011),Action|Sci-Fi|War
3599,893,Summer Wars (Samâ wôzu) (2009),Adventure|Animation|Comedy|Sci-Fi
3600,2949,"Sunset Limited, The (2011)",Drama
3601,4273,Winnie the Pooh and the Honey Tree (1966),Animation|Children
3602,2047,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),Action|Crime|Drama
3603,3422,Mesrine: Public Enemy #1 (L'ennemi public n°1) (2008),Action|Crime
3604,2652,Just Go with It (2011),Comedy|Romance
3605,1124,Cave of Forgotten Dreams (2010),Documentary
3606,3485,Red Riding Hood (2011),Fantasy|Horror|Mystery|Thriller
3607,1529,Super (2010),Action|Comedy|Drama
3608,1638,"Troll Hunter, The (Trolljegeren) (2010)",Fantasy|Horror
3609,427,Source Code (2011),Action|Drama|Mystery|Sci-Fi|Thriller
3610,1734,Jane Eyre (2011),Drama|Romance
3611,126,Sucker Punch (2011),Action|Fantasy|Thriller|IMAX
3612,2896,BURN-E (2008),Adventure|Animation|Children|Sci-Fi
3613,894,Senna (2010),Documentary
3614,3582,Family Guy Presents: It's a Trap (2010),Animation|Comedy|Sci-Fi
3615,2630,Insidious (2010),Fantasy|Horror|Thriller
3616,3463,Hobo with a Shotgun (2011),Action|Adventure|Crime|Thriller
3617,2664,Win Win (2011),Comedy|Drama
3618,3589,Boy (2010),Comedy|Drama
3619,931,13 Assassins (Jûsan-nin no shikaku) (2010),Action
3620,1125,Hanna (2011),Action|Adventure|Mystery|Thriller
3621,2411,American: The Bill Hicks Story (2009),Comedy|Documentary
3622,4106,Arthur (2011),Comedy
3623,2480,Scream 4 (2011),Comedy|Horror|Mystery|Thriller
3624,1825,Rio (2011),Adventure|Animation|Children|Comedy
3625,1933,Melancholia (2011),Drama|Sci-Fi
3626,127,Thor (2011),Action|Adventure|Drama|Fantasy|IMAX
3627,1441,Louis C.K.: Hilarious (2010),Comedy
3628,592,Louis C.K.: Chewed Up (2008),Comedy
3629,593,Louis C.K.: Shameless (2007),Comedy
3630,2981,Mildred Pierce (2011),Drama
3631,1870,Voices from the List (2004),Documentary
3632,1356,Water for Elephants (2011),Drama|Romance
3633,2889,Kill the Irishman (2011),Action|Crime
3634,1980,"Fast Five (Fast and the Furious 5, The) (2011)",Action|Crime|Drama|Thriller|IMAX
3635,2112,"Parking Lot Movie, The (2010)",Documentary
3636,850,Incendies (2010),Drama|Mystery|War
3637,3112,Soul Surfer (2011),Action|Drama
3638,4194,Something Borrowed (2011),Comedy|Drama|Romance
3639,428,Bridesmaids (2011),Comedy
3640,3338,Priest (2011),Action|Horror|Sci-Fi|Thriller
3641,3098,"Beaver, The (2011)",Drama
3642,128,Pirates of the Caribbean: On Stranger Tides (2011),Action|Adventure|Fantasy|IMAX
3643,572,Midnight in Paris (2011),Comedy|Fantasy|Romance
3644,3908,"Kid With a Bike, The (Le gamin au vélo) (2011)",Drama
3645,2570,"Man from Nowhere, The (Ajeossi) (2010)",Action|Crime|Thriller
